Video Length,Shares,Comments,Followers,Total Videos,Upload Year,Upload Month,Upload Day,Upload Weekday,Total Engagement,Engagement Rate,Number of Hashtags,Upload_Afternoon,Upload_Evening,Upload_Midnight,Upload_Morning
14,773,2397,8900000,411,2020,10,26,1,503570,0.0565808988764044,0,0,1,0,0
7,20,39,138500,31,2020,9,12,6,7540,0.0544404332129963,0,1,0,0,0
15,73,160,138500,31,2020,9,12,6,17133,0.1237039711191335,0,1,0,0,0
9,4,11,138500,31,2020,9,12,6,1169,0.0084404332129963,0,1,0,0,0
10,8,17,138500,31,2020,9,12,6,1596,0.0115234657039711,0,1,0,0,0
23,8,24,138500,31,2020,8,30,7,1713,0.0123682310469314,0,1,0,0,0
6,5,39,138500,31,2020,8,15,6,4368,0.0315379061371841,0,0,1,0,0
8,8,37,138500,31,2020,8,15,6,4977,0.0359350180505415,0,0,1,0,0
12,8,32,138500,31,2020,8,4,2,2788,0.0201299638989169,0,0,1,0,0
12,124,171,138500,31,2020,5,13,3,25895,0.1869675090252707,0,0,1,0,0
5,28,56,138500,31,2020,5,11,1,18684,0.1349025270758122,0,0,1,0,0
47,99,142,138500,31,2020,5,10,7,12141,0.0876606498194945,0,0,1,0,0
10,51,92,138500,31,2020,5,2,6,11343,0.081898916967509,0,0,1,0,0
11,41,103,138500,31,2020,5,2,6,19744,0.1425559566787003,0,0,1,0,0
13,28,63,138500,31,2020,5,2,6,16291,0.1176245487364621,1,0,0,1,0
15,120,84,138500,31,2020,4,30,4,10104,0.0729530685920577,0,0,1,0,0
14,84,319,138500,31,2020,4,30,4,9791,0.0706931407942238,0,0,1,0,0
10,36,53,138500,31,2020,4,29,3,8781,0.0634007220216606,0,1,0,0,0
15,253,587,138500,31,2020,4,29,3,96940,0.699927797833935,0,1,0,0,0
6,15,46,138500,31,2020,4,19,7,11261,0.0813068592057761,0,0,1,0,0
4,24,60,138500,31,2020,4,19,7,8442,0.0609530685920577,0,1,0,0,0
14,20,43,138500,31,2020,4,18,6,8965,0.0647292418772563,0,1,0,0,0
12,43,34,138500,31,2020,4,18,6,13977,0.1009169675090252,0,0,0,1,0
12,23,48,138500,31,2020,4,17,5,7884,0.0569241877256317,0,0,1,0,0
4,31,104,138500,31,2020,4,17,5,9039,0.0652635379061371,0,1,0,0,0
9,35,1154,138500,31,2020,4,17,5,12589,0.0908953068592057,0,1,0,0,0
20,902,1483,7600000,154,2020,11,3,2,461285,0.0606953947368421,0,0,1,0,0
14,1431,2614,7600000,154,2020,11,3,2,890745,0.1172032894736842,0,0,1,0,0
26,463,2482,7600000,154,2020,11,2,1,311645,0.0410059210526315,0,0,1,0,0
36,180,512,7600000,154,2020,10,31,6,240792,0.0316831578947368,0,0,1,0,0
10,176,897,7600000,154,2020,10,23,5,193973,0.0255227631578947,0,0,1,0,0
12,470,1185,7600000,154,2020,10,22,4,431855,0.0568230263157894,0,0,1,0,0
10,1110,2017,7600000,154,2020,10,20,2,1603127,0.2109377631578947,0,0,1,0,0
58,306,1074,7600000,154,2020,10,19,1,156580,0.0206026315789473,0,0,0,1,0
18,952,1383,7600000,154,2020,10,16,5,464435,0.0611098684210526,0,0,1,0,0
13,895,1291,7600000,154,2020,10,15,4,390286,0.0513534210526315,0,0,0,1,0
13,3186,4928,7600000,154,2020,10,4,7,1808114,0.2379097368421052,0,1,0,0,0
37,1269,3317,7600000,154,2020,9,30,3,752986,0.0990771052631579,0,1,0,0,0
14,329,1138,7600000,154,2020,9,26,6,284667,0.0374561842105263,0,0,0,1,0
13,135,1060,7600000,154,2020,9,25,5,242195,0.0318677631578947,0,0,0,1,0
15,749,19300,7600000,154,2020,9,25,5,996749,0.1311511842105263,0,0,0,1,0
35,728,910,7600000,154,2020,9,13,7,307838,0.040505,0,0,0,1,0
29,1169,1603,7600000,154,2020,9,3,4,437472,0.0575621052631578,0,0,1,0,0
10,306,1652,7600000,154,2020,9,3,4,245958,0.0323628947368421,0,1,0,0,0
34,6909,6109,7600000,154,2020,9,2,3,2913018,0.3832918421052632,0,0,1,0,0
15,792,661,7600000,154,2020,9,2,3,245453,0.032296447368421,0,0,1,0,0
22,2172,2709,7600000,154,2020,8,30,7,554681,0.0729843421052631,0,0,0,1,0
15,800,1976,7600000,154,2020,8,18,2,320376,0.0421547368421052,0,0,1,0,0
53,250,873,7600000,154,2020,8,18,2,209123,0.0275161842105263,0,0,1,0,0
15,1224,2956,7600000,154,2020,8,3,1,525680,0.0691684210526315,0,0,0,1,0
9,330,1514,7600000,154,2020,8,2,7,287244,0.0377952631578947,0,0,1,0,0
15,238,1852,5700000,595,2020,11,4,3,380790,0.0668052631578947,0,0,0,1,0
12,3409,5582,5700000,595,2020,11,2,1,1108991,0.1945598245614035,0,0,0,1,0
25,4043,4727,5700000,595,2020,11,1,7,1508770,0.2646964912280701,0,0,1,0,0
4,178,731,5700000,595,2020,11,1,7,277309,0.0486507017543859,0,0,1,0,0
10,259,864,5700000,595,2020,10,30,5,301123,0.052828596491228,0,0,1,0,0
11,304,1425,5700000,595,2020,10,30,5,334229,0.0586366666666666,0,0,1,0,0
13,100,1006,5700000,595,2020,10,27,2,324906,0.0570010526315789,1,0,1,0,0
15,762,2253,5700000,595,2020,10,24,6,453115,0.0794938596491228,0,0,0,1,0
6,2323,7489,5700000,595,2020,10,24,6,1209812,0.2122477192982456,0,0,0,1,0
9,145,919,5700000,595,2020,10,23,5,581664,0.1020463157894736,0,0,1,0,0
8,382,2637,5700000,595,2020,10,23,5,835119,0.1465121052631579,0,0,0,1,0
14,313,1456,5700000,595,2020,10,20,2,855069,0.1500121052631579,1,0,1,0,0
13,228,1244,5700000,595,2020,10,18,7,753472,0.1321880701754386,0,0,1,0,0
6,218,1067,5700000,595,2020,10,18,7,521785,0.0915412280701754,0,0,1,0,0
10,611,2806,5700000,595,2020,10,18,7,863817,0.1515468421052631,0,0,0,1,0
11,1554,2825,5700000,595,2020,10,17,6,805979,0.1413998245614035,0,0,1,0,0
46,2086,7111,5700000,595,2020,10,16,5,586997,0.1029819298245614,0,0,1,0,0
8,3979,3554,5700000,595,2020,10,16,5,1207533,0.2118478947368421,0,1,0,0,0
9,488,3112,5700000,595,2020,10,15,4,1003600,0.1760701754385965,0,0,1,0,0
15,1009,2433,5700000,595,2020,10,12,1,654242,0.114779298245614,0,0,1,0,0
14,111,937,5700000,595,2020,10,11,7,310748,0.0545171929824561,0,0,0,1,0
15,3150,6455,5700000,595,2020,10,10,6,1509605,0.2648429824561403,0,0,0,1,0
15,495,2529,5700000,595,2020,10,8,4,727024,0.1275480701754386,0,0,1,0,0
10,3799,5737,5700000,595,2020,10,8,4,2509536,0.4402694736842105,0,0,0,1,0
38,764,3428,5700000,595,2020,10,6,2,1104192,0.1937178947368421,0,0,1,0,0
17,0,0,5182,156,2020,11,7,6,2,0.0003859513701273,0,0,1,0,0
27,0,0,5182,156,2020,11,7,6,15,0.0028946352759552,0,0,1,0,0
19,0,1,5182,156,2020,11,6,5,73,0.0140872250096487,0,0,1,0,0
16,0,1,5182,156,2020,11,2,1,101,0.0194905441914318,0,0,0,0,1
20,0,2,5182,156,2020,11,2,1,105,0.0202624469316866,0,0,0,1,0
8,0,3,5182,156,2020,11,1,7,403,0.0777692010806638,0,0,1,0,0
8,1,18,5182,156,2020,11,1,7,97,0.0187186414511771,0,0,1,0,0
24,0,6,5182,156,2020,11,1,7,162,0.0312620609803164,0,0,1,0,0
19,0,3,5182,156,2020,11,1,7,234,0.0451563103049015,0,0,1,0,0
20,2,13,5182,156,2020,11,1,7,514,0.0991895021227325,0,0,0,1,0
9,0,4,5182,156,2020,11,1,7,167,0.0322269394056348,0,0,0,1,0
13,0,6,5182,156,2020,10,31,6,236,0.0455422616750289,0,0,0,1,0
15,0,17,5182,156,2020,10,31,6,161,0.0310690852952527,0,0,0,1,0
20,0,6,5182,156,2020,10,31,6,221,0.0426476263990737,0,0,0,1,0
10,4,35,5182,156,2020,10,30,5,919,0.1773446545735237,0,0,0,1,0
14,0,4,5182,156,2020,10,30,5,169,0.0326128907757622,0,0,0,1,0
14,0,5,5182,156,2020,10,29,4,306,0.0590505596294866,0,0,0,1,0
20,0,6,5182,156,2020,10,29,4,51,0.0098417599382477,0,0,0,1,0
34,3,74,5182,156,2020,10,29,4,220,0.04245465071401,0,0,0,1,0
11,0,11,5182,156,2020,10,29,4,155,0.0299112311848707,0,0,0,1,0
13,1,2,5182,156,2020,10,29,4,186,0.0358934774218448,0,0,0,1,0
14,0,3,5182,156,2020,10,29,4,137,0.0264376688537244,0,0,0,1,0
22,1,1,5182,156,2020,10,25,7,188,0.0362794287919722,1,0,0,1,0
12,0,3,5182,156,2020,10,24,6,164,0.0316480123504438,0,0,0,1,0
12,0,3,5182,156,2020,10,24,6,295,0.0569278270937861,0,0,0,1,0
6,63,302,1800000,183,2020,11,4,3,82365,0.0457583333333333,3,0,1,0,0
8,164,233,1800000,183,2020,11,4,3,143297,0.0796094444444444,3,0,1,0,0
15,317,576,1800000,183,2020,11,4,3,225493,0.1252738888888888,3,0,1,0,0
7,59,515,1800000,183,2020,11,2,1,104474,0.0580411111111111,3,0,1,0,0
9,83,324,1800000,183,2020,11,2,1,105207,0.0584483333333333,3,0,1,0,0
15,115,428,1800000,183,2020,11,2,1,213943,0.1188572222222222,3,0,1,0,0
11,170,0,1800000,183,2020,10,30,5,252570,0.1403166666666666,3,0,1,0,0
12,131,383,1800000,183,2020,10,30,5,61214,0.0340077777777777,3,0,1,0,0
9,100,383,1800000,183,2020,10,30,5,98083,0.0544905555555555,0,0,1,0,0
9,100,657,1800000,183,2020,10,29,4,177657,0.0986983333333333,3,0,1,0,0
33,2740,2202,1800000,183,2020,10,29,4,915042,0.5083566666666667,3,0,1,0,0
9,100,0,1800000,183,2020,10,26,1,155100,0.0861666666666666,3,0,1,0,0
10,46,0,1800000,183,2020,10,26,1,87046,0.0483588888888888,3,0,1,0,0
8,113,0,1800000,183,2020,10,26,1,101313,0.056285,3,0,1,0,0
22,151,0,1800000,183,2020,10,26,1,157051,0.0872505555555555,3,0,1,0,0
15,179,0,1800000,183,2020,10,8,4,141579,0.078655,3,0,1,0,0
13,552,0,1800000,183,2020,10,8,4,461752,0.2565288888888888,3,0,1,0,0
4,59,0,1800000,183,2020,10,8,4,128259,0.071255,3,0,1,0,0
34,689,2072,1800000,183,2020,10,8,4,347561,0.1930894444444444,3,0,1,0,0
10,149,427,1800000,183,2020,9,17,4,276276,0.1534866666666666,0,0,0,1,0
13,97,441,1800000,183,2020,9,17,4,103638,0.0575766666666666,0,0,0,1,0
10,31,255,1800000,183,2020,9,17,4,86686,0.0481588888888888,0,0,0,1,0
13,76,542,1800000,183,2020,9,16,3,107018,0.0594544444444444,3,0,1,0,0
8,39,148,1800000,183,2020,9,16,3,78287,0.0434927777777777,3,0,0,1,0
15,52,127,1800000,183,2020,9,16,3,74779,0.0415438888888888,3,0,0,1,0
8,124,775,5100000,1009,2020,11,7,6,231599,0.0454115686274509,0,0,0,1,0
13,81,1004,5100000,1009,2020,11,6,5,280185,0.0549382352941176,0,0,1,0,0
15,243,1012,5100000,1009,2020,11,6,5,304455,0.0596970588235294,0,0,0,1,0
14,25,548,5100000,1009,2020,11,3,2,62973,0.0123476470588235,0,0,1,0,0
10,290,917,5100000,1009,2020,11,2,1,215907,0.0423347058823529,0,0,0,1,0
11,105,584,5100000,1009,2020,11,1,7,216989,0.042546862745098,0,0,1,0,0
16,333,640,5100000,1009,2020,10,31,6,219873,0.0431123529411764,0,0,1,0,0
8,65,616,5100000,1009,2020,10,31,6,100181,0.0196433333333333,0,0,0,1,0
14,73,737,5100000,1009,2020,10,30,5,142810,0.0280019607843137,0,0,1,0,0
11,275,865,5100000,1009,2020,10,30,5,230040,0.0451058823529411,0,0,0,1,0
9,49,387,5100000,1009,2020,10,30,5,57136,0.0112031372549019,0,0,0,1,0
6,120,725,5100000,1009,2020,10,28,3,149945,0.0294009803921568,0,0,0,1,0
10,294,1400,5100000,1009,2020,10,25,7,223394,0.0438027450980392,0,0,1,0,0
10,98,443,5100000,1009,2020,10,24,6,113541,0.0222629411764705,0,0,0,1,0
8,201,732,5100000,1009,2020,10,23,5,230433,0.0451829411764705,0,0,1,0,0
10,514,1138,5100000,1009,2020,10,23,5,363252,0.0712258823529411,0,0,1,0,0
15,171,1204,5100000,1009,2020,10,23,5,158675,0.0311127450980392,0,0,0,1,0
12,2499,9858,5100000,1009,2020,10,22,4,1312357,0.2573249019607843,0,0,1,0,0
11,58,668,5100000,1009,2020,10,22,4,197626,0.0387501960784313,0,0,0,1,0
13,585,1190,5100000,1009,2020,10,20,2,289075,0.0566813725490196,0,0,1,0,0
15,91,560,5100000,1009,2020,10,20,2,143851,0.0282060784313725,0,0,1,0,0
8,169,868,5100000,1009,2020,10,20,2,215637,0.0422817647058823,0,0,0,1,0
12,357,2349,5100000,1009,2020,10,19,1,557806,0.109373725490196,0,0,1,0,0
14,59,804,5100000,1009,2020,10,18,7,281063,0.0551103921568627,0,0,0,1,0
14,429,1171,5100000,1009,2020,10,17,6,234200,0.0459215686274509,0,0,1,0,0
12,1,24,59700,27,2020,11,7,6,3092,0.0517922948073701,0,0,0,0,1
5,2,26,59700,27,2020,11,7,6,1363,0.0228308207705192,0,0,0,0,1
14,1,11,59700,27,2020,11,7,6,476,0.0079731993299832,0,0,0,0,1
8,2,39,59700,27,2020,11,6,5,1227,0.0205527638190954,0,1,0,0,0
7,13,38,59700,27,2020,11,6,5,1934,0.032395309882747,0,0,0,0,1
6,2,100,59700,27,2020,11,2,1,1285,0.0215242881072026,0,0,1,0,0
3,3,32,59700,27,2020,11,2,1,1434,0.0240201005025125,0,0,1,0,0
14,4,30,59700,27,2020,11,2,1,744,0.0124623115577889,0,0,1,0,0
14,4,43,59700,27,2020,11,1,7,1036,0.0173534338358458,0,1,0,0,0
14,3,0,59700,27,2020,11,1,7,1046,0.0175209380234505,0,0,0,0,1
30,1,50,59700,27,2020,10,30,5,1034,0.0173199329983249,0,0,1,0,0
9,4,0,59700,27,2020,10,28,3,1703,0.0285259631490787,0,0,0,0,1
12,1,73,59700,27,2020,10,26,1,1138,0.0190619765494137,0,0,0,0,1
13,2,80,59700,27,2020,10,25,7,3336,0.0558793969849246,0,0,1,0,0
11,1,45,59700,27,2020,10,25,7,1726,0.0289112227805695,1,0,1,0,0
5,3,70,59700,27,2020,10,23,5,1387,0.0232328308207705,0,0,1,0,0
7,4,54,59700,27,2020,10,22,4,1570,0.0262981574539363,0,0,1,0,0
10,7,78,59700,27,2020,10,19,1,1830,0.0306532663316582,0,0,1,0,0
15,2,64,59700,27,2020,10,18,7,1541,0.0258123953098827,0,1,0,0,0
2,5,23,59700,27,2020,10,18,7,1393,0.0233333333333333,0,0,0,0,1
9,2,20,59700,27,2020,10,18,7,1171,0.0196147403685092,0,0,0,0,1
4,3,0,59700,27,2020,10,17,6,1933,0.0323785594639866,0,0,1,0,0
10,10,47,59700,27,2020,10,13,2,1469,0.0246063651591289,0,0,1,0,0
5,15,0,59700,27,2020,10,9,5,2710,0.045393634840871,0,0,1,0,0
6,4,145,59700,27,2020,10,8,4,1693,0.028358458961474,0,1,0,0,0
15,2,22,23700,13,2020,8,9,7,1253,0.0528691983122362,0,0,1,0,0
5,2,36,23700,13,2020,8,5,3,1653,0.0697468354430379,0,0,1,0,0
4,0,15,23700,13,2020,8,5,3,1667,0.070337552742616,0,0,1,0,0
14,0,9,23700,13,2020,8,5,3,411,0.0173417721518987,0,0,1,0,0
15,21,19,23700,13,2020,8,4,2,620,0.0261603375527426,0,0,1,0,0
14,7,11,23700,13,2020,8,4,2,469,0.0197890295358649,0,1,0,0,0
15,0,6,23700,13,2020,8,3,1,280,0.0118143459915611,0,0,1,0,0
15,2,17,23700,13,2020,8,3,1,362,0.0152742616033755,0,0,1,0,0
8,0,10,23700,13,2020,8,3,1,392,0.0165400843881856,0,1,0,0,0
6,0,9,23700,13,2020,8,3,1,305,0.0128691983122362,0,1,0,0,0
13,0,5,23700,13,2020,8,3,1,308,0.0129957805907173,0,1,0,0,0
6,22,385,23700,13,2020,5,14,4,60307,2.544599156118144,0,0,1,0,0
6,12,258,23700,13,2020,5,5,2,43870,1.8510548523206751,0,0,0,1,0
44,28,201,359300,30,2020,9,14,1,26329,0.0732785972724742,0,0,1,0,0
9,50,186,359300,30,2020,9,10,4,54036,0.1503924297244642,0,0,1,0,0
15,66,457,359300,30,2020,9,10,4,106423,0.2961953799053715,0,0,1,0,0
2,119,1116,359300,30,2020,6,7,7,71835,0.1999304202616198,0,0,1,0,0
10,44,867,359300,30,2020,6,1,1,98311,0.2736181463957695,0,0,0,0,1
15,185,1592,359300,30,2020,6,1,1,207977,0.5788394099638186,0,0,0,0,1
19,527,2599,359300,30,2020,5,28,4,131626,0.3663401057612023,0,0,0,0,1
58,1751,5509,359300,30,2020,5,28,4,378560,1.0536042304480937,0,0,0,0,1
59,68,711,359300,30,2020,5,28,4,46479,0.1293598664069023,0,0,0,0,1
13,213,679,359300,30,2020,5,21,4,107592,0.2994489284720289,0,0,0,1,0
6,81,628,359300,30,2020,5,21,4,49209,0.1369579738380183,0,0,0,1,0
7,39,545,359300,30,2020,5,21,4,54884,0.15275257445032,0,0,0,1,0
10,2003,10800,359300,30,2020,5,15,5,215903,0.6008989702198719,0,0,0,0,1
14,162,2498,359300,30,2020,5,15,5,89660,0.2495407737266907,0,0,0,0,1
10,31,635,359300,30,2020,5,12,2,52766,0.1468577790147509,0,0,0,1,0
8,174,3318,359300,30,2020,5,9,6,131792,0.3668021152240467,0,0,1,0,0
7,25,358,359300,30,2020,5,9,6,56283,0.1566462566100751,0,0,1,0,0
9,85,1409,359300,30,2020,5,6,3,122094,0.3398107431116059,0,0,0,0,1
5,23,480,359300,30,2020,5,6,3,54503,0.151692179237406,0,0,0,0,1
8,140,709,359300,30,2020,5,4,1,132649,0.3691873086557194,0,0,1,0,0
3,40,597,359300,30,2020,5,3,7,46337,0.1289646534929028,0,0,1,0,0
10,764,834,359300,30,2020,5,2,6,246898,0.6871639298636237,0,0,0,0,1
6,123,1387,359300,30,2020,5,2,6,207010,0.576148065683273,0,0,0,0,1
6,160,418,359300,30,2020,5,2,6,72178,0.2008850542721959,0,0,0,1,0
5,31,295,359300,30,2020,5,2,6,44926,0.1250375730587253,0,0,0,1,0
15,71,1430,6500000,66,2020,11,6,5,74501,0.0114616923076923,0,0,0,0,1
59,458,6205,6500000,66,2020,11,2,1,267963,0.0412250769230769,0,0,0,0,1
59,533,2164,6500000,66,2020,11,1,7,262697,0.040414923076923,0,1,0,0,0
9,161,1649,6500000,66,2020,10,30,5,193810,0.029816923076923,0,0,1,0,0
10,303,2219,6500000,66,2020,10,30,5,317722,0.0488803076923076,1,0,0,1,0
59,103,1018,6500000,66,2020,10,27,2,60621,0.0093263076923076,1,0,1,0,0
5,589,3800,6500000,66,2020,10,27,2,441289,0.0678906153846153,0,1,0,0,0
15,250,3454,6500000,66,2020,10,25,7,198604,0.0305544615384615,0,1,0,0,0
8,299,2110,6500000,66,2020,10,24,6,146709,0.0225706153846153,0,0,0,1,0
8,492,2239,6500000,66,2020,10,24,6,293731,0.0451893846153846,0,0,0,1,0
26,925,10900,6500000,66,2020,10,23,5,750325,0.1154346153846153,0,1,0,0,0
17,447,3019,6500000,66,2020,10,21,3,353966,0.0544563076923076,0,0,0,1,0
15,142,10300,6500000,66,2020,10,19,1,241342,0.0371295384615384,0,0,1,0,0
15,626,6562,6500000,66,2020,10,19,1,460888,0.0709058461538461,1,0,1,0,0
12,443,6222,6500000,66,2020,10,16,5,674265,0.1037330769230769,1,0,1,0,0
15,1452,8617,6500000,66,2020,10,10,6,1110069,0.1707798461538461,0,0,0,1,0
15,563,3723,6500000,66,2020,10,8,4,420286,0.0646593846153846,1,0,1,0,0
15,450,3868,6500000,66,2020,9,22,2,503318,0.0774335384615384,1,1,0,0,0
15,975,5820,6500000,66,2020,9,20,7,648995,0.0998453846153846,0,0,0,1,0
15,359,2592,6500000,66,2020,9,20,7,479151,0.0737155384615384,0,0,0,1,0
15,2785,16900,6500000,66,2020,9,14,1,1619685,0.2491823076923077,0,1,0,0,0
15,365,2628,6500000,66,2020,9,10,4,271693,0.041798923076923,0,1,0,0,0
11,3299,13200,6500000,66,2020,9,3,4,1216499,0.1871536923076923,3,0,1,0,0
15,395,9865,6500000,66,2020,8,26,3,642160,0.0987938461538461,2,0,0,1,0
15,169,6054,6500000,66,2020,8,23,7,203123,0.0312496923076923,2,1,0,0,0
9,1099,3230,3700000,40,2020,11,6,5,143329,0.0387375675675675,0,0,1,0,0
9,3764,7671,3700000,40,2020,10,31,6,382435,0.1033608108108108,0,0,1,0,0
8,3478,10700,3700000,40,2020,9,18,5,585778,0.1583183783783783,0,0,0,1,0
6,1338,4355,3700000,40,2020,9,17,4,850393,0.2298359459459459,1,0,1,0,0
9,2680,4584,3700000,40,2020,9,14,1,444464,0.1201254054054054,0,0,0,1,0
10,2870,4007,3700000,40,2020,9,14,1,465877,0.1259127027027027,0,0,0,1,0
13,2922,3256,3700000,40,2020,9,14,1,533178,0.1441021621621621,0,0,0,1,0
10,4079,8970,3700000,40,2020,9,13,7,1113049,0.300824054054054,0,0,0,0,1
7,2563,3390,3700000,40,2020,9,13,7,395353,0.1068521621621621,0,0,0,0,1
11,8523,11800,3700000,40,2020,9,13,7,2020323,0.5460332432432432,0,0,0,0,1
6,2309,5215,3700000,40,2020,9,12,6,232424,0.0628172972972972,0,0,0,0,1
9,22000,16500,3700000,40,2020,9,12,6,1538500,0.4158108108108108,0,0,0,1,0
10,3573,8992,3700000,40,2020,9,12,6,1812565,0.4898824324324324,0,0,0,1,0
8,1724,3592,3700000,40,2020,9,12,6,295616,0.0798962162162162,0,0,0,1,0
10,2725,4624,3700000,40,2020,9,12,6,542149,0.1465267567567567,0,0,0,1,0
13,2461,4474,3700000,40,2020,9,12,6,472835,0.1277932432432432,1,0,0,1,0
11,3658,15700,3700000,40,2020,9,10,4,565758,0.1529075675675675,0,0,0,1,0
10,2157,6601,3700000,40,2020,9,10,4,354658,0.0958535135135135,0,0,0,1,0
8,1565,3740,3700000,40,2020,9,10,4,296505,0.0801364864864864,0,0,0,1,0
8,1422,5590,3700000,40,2020,9,9,3,343412,0.092814054054054,1,0,0,1,0
13,3756,18200,3700000,40,2020,8,29,6,1321956,0.3572854054054054,2,0,0,0,1
15,2354,7032,3700000,40,2020,8,29,6,886686,0.2396448648648648,1,0,0,1,0
15,5170,3812,3700000,40,2020,8,29,6,577382,0.1560491891891892,0,0,0,1,0
8,3804,6263,3700000,40,2020,8,29,6,1310067,0.3540721621621621,0,0,0,1,0
9,9074,41700,3700000,40,2020,8,15,6,1750774,0.4731821621621622,0,0,0,1,0
15,13700,60400,3700000,40,2020,8,15,6,1174100,0.3173243243243243,0,0,0,1,0
7,3734,14900,3700000,40,2020,7,14,2,870834,0.2353605405405405,0,0,1,0,0
10,26200,45700,3700000,40,2020,7,13,1,2071900,0.559972972972973,0,0,1,0,0
10,14700,39300,3700000,40,2020,6,25,4,2054000,0.5551351351351351,0,0,0,1,0
5,10400,0,3700000,40,2020,6,24,3,1310400,0.3541621621621622,0,0,0,1,0
7,9865,19600,3700000,40,2020,6,24,3,1529465,0.4133689189189189,0,0,0,1,0
10,9509,20000,3700000,40,2020,6,24,3,2229509,0.60257,0,0,0,1,0
3,2438,19500,3700000,40,2020,6,23,2,993338,0.2684697297297297,0,1,0,0,0
9,14600,32200,3700000,40,2020,6,22,1,1646800,0.4450810810810811,0,0,1,0,0
9,1230,6645,3700000,40,2020,6,22,1,854375,0.2309121621621621,1,0,1,0,0
13,33700,44100,3700000,40,2020,6,22,1,4277800,1.156162162162162,0,0,0,0,1
14,6635,7594,3700000,40,2020,6,22,1,800429,0.2163321621621621,0,0,0,0,1
6,4547,5515,3700000,40,2020,6,22,1,889962,0.2405302702702702,0,0,0,0,1
14,2835,11000,3700000,40,2020,6,22,1,772635,0.2088202702702702,0,0,0,0,1
19,6,125,1400000,957,2020,11,7,6,11631,0.0083078571428571,0,0,1,0,0
15,39,277,1400000,957,2020,11,7,6,47616,0.0340114285714285,0,0,0,0,1
11,428,2179,1400000,957,2020,11,6,5,202407,0.1445764285714285,0,0,1,0,0
42,32,123,1400000,957,2020,11,6,5,19455,0.0138964285714285,0,0,1,0,0
9,6,71,1400000,957,2020,11,6,5,15777,0.0112692857142857,1,0,0,0,1
13,1848,702,1400000,957,2020,11,6,5,113350,0.0809642857142857,0,0,0,1,0
10,60,791,1400000,957,2020,11,5,4,33051,0.0236078571428571,0,0,1,0,0
9,81,225,1400000,957,2020,11,5,4,42706,0.0305042857142857,0,0,1,0,0
12,39,288,1400000,957,2020,11,5,4,18527,0.0132335714285714,0,0,0,0,1
15,111,407,1400000,957,2020,11,5,4,40118,0.0286557142857142,0,0,0,1,0
9,106,222,1400000,957,2020,11,5,4,46028,0.0328771428571428,0,0,0,1,0
10,2223,1015,1400000,957,2020,11,5,4,139638,0.0997414285714285,0,0,0,1,0
8,174,691,1400000,957,2020,11,4,3,35565,0.0254035714285714,0,0,1,0,0
24,841,2428,1400000,957,2020,11,4,3,224569,0.1604064285714285,0,0,0,1,0
9,80,176,1400000,957,2020,11,4,3,40656,0.02904,0,0,0,1,0
15,46,164,1400000,957,2020,11,4,3,24910,0.0177928571428571,0,0,0,1,0
11,16,351,1400000,957,2020,11,3,2,30767,0.0219764285714285,0,0,1,0,0
14,37,205,1400000,957,2020,11,3,2,23142,0.01653,0,0,0,1,0
12,156,556,1400000,957,2020,11,3,2,71312,0.0509371428571428,1,0,0,1,0
13,212,520,1400000,957,2020,11,2,1,152932,0.1092371428571428,0,0,1,0,0
11,486,485,1400000,957,2020,11,2,1,40371,0.0288364285714285,0,0,1,0,0
9,23,160,1400000,957,2020,11,2,1,21283,0.0152021428571428,0,0,0,0,1
54,85,288,1400000,957,2020,11,2,1,75173,0.053695,1,0,0,1,0
19,29,139,1400000,957,2020,11,1,7,23468,0.0167628571428571,1,0,1,0,0
8,86,175,1400000,957,2020,11,1,7,43761,0.0312578571428571,1,0,1,0,0
12,20,180,1100000,295,2020,11,7,6,12200,0.011090909090909,0,0,1,0,0
15,277,422,1100000,295,2020,11,7,6,98499,0.0895445454545454,0,0,0,1,0
11,50,228,1100000,295,2020,11,6,5,48878,0.0444345454545454,2,0,1,0,0
5,842,1454,1100000,295,2020,11,5,4,171196,0.1556327272727272,0,0,1,0,0
8,128,609,1100000,295,2020,11,3,2,90237,0.0820336363636363,0,0,1,0,0
9,186,420,1100000,295,2020,11,3,2,115106,0.1046418181818181,0,0,0,1,0
7,495,490,1100000,295,2020,11,2,1,155985,0.1418045454545454,0,0,1,0,0
15,1313,1553,1100000,295,2020,11,2,1,388066,0.3527872727272727,0,0,1,0,0
15,226,846,1100000,295,2020,11,2,1,38372,0.0348836363636363,0,0,0,1,0
14,1654,3326,1100000,295,2020,11,2,1,202780,0.1843454545454545,0,0,0,1,0
12,233,253,1100000,295,2020,11,2,1,50486,0.0458963636363636,0,0,0,1,0
14,99,381,1100000,295,2020,11,1,7,41380,0.0376181818181818,0,0,1,0,0
9,70,246,1100000,295,2020,11,1,7,56516,0.0513781818181818,0,0,0,1,0
10,44,290,1100000,295,2020,10,31,6,71934,0.0653945454545454,1,0,0,1,0
13,96,358,1100000,295,2020,10,29,4,107854,0.0980490909090909,0,0,1,0,0
11,299,321,1100000,295,2020,10,29,4,45620,0.0414727272727272,0,0,1,0,0
11,637,631,1100000,295,2020,10,28,3,99168,0.0901527272727272,0,0,1,0,0
13,903,2239,1100000,295,2020,10,28,3,131442,0.1194927272727272,0,0,1,0,0
